FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT013F001,PCT013F002,PCT013F003,PCT013F004,PCT013F005,PCT013F006,PCT013F007,PCT013F008,PCT013F009,PCT013F010,PCT013F011,PCT013F012,PCT013F013,PCT013F014,PCT013F015,PCT013F016,PCT013F017,PCT013F018,PCT013F019,PCT013F020,PCT013F021,PCT013F022,PCT013F023,PCT013F024,PCT013F025,PCT013F026,PCT013F027,PCT013F028,PCT013F029,PCT013F030,PCT013F031,PCT013F032,PCT013F033,PCT013F034,PCT013F035,PCT013F036,PCT013F037,PCT013F038,PCT013F039,PCT013F040,PCT013F041,PCT013F042,PCT013F043,PCT013F044,PCT013F045,PCT013F046,PCT013F047,PCT013F048,PCT013F049,PCT013G001,PCT013G002,PCT013G003,PCT013G004,PCT013G005,PCT013G006,PCT013G007,PCT013G008,PCT013G009,PCT013G010,PCT013G011,PCT013G012,PCT013G013,PCT013G014,PCT013G015,PCT013G016,PCT013G017,PCT013G018,PCT013G019,PCT013G020,PCT013G021,PCT013G022,PCT013G023,PCT013G024,PCT013G025,PCT013G026,PCT013G027,PCT013G028,PCT013G029,PCT013G030,PCT013G031,PCT013G032,PCT013G033,PCT013G034,PCT013G035,PCT013G036,PCT013G037,PCT013G038,PCT013G039,PCT013G040,PCT013G041,PCT013G042,PCT013G043,PCT013G044,PCT013G045,PCT013G046,PCT013G047,PCT013G048,PCT013G049,PCT013H001,PCT013H002,PCT013H003,PCT013H004,PCT013H005,PCT013H006,PCT013H007,PCT013H008,PCT013H009,PCT013H010,PCT013H011,PCT013H012,PCT013H013,PCT013H014,PCT013H015,PCT013H016,PCT013H017,PCT013H018,PCT013H019,PCT013H020,PCT013H021,PCT013H022,PCT013H023,PCT013H024,PCT013H025,PCT013H026,PCT013H027,PCT013H028,PCT013H029,PCT013H030,PCT013H031,PCT013H032,PCT013H033,PCT013H034,PCT013H035,PCT013H036,PCT013H037,PCT013H038,PCT013H039,PCT013H040,PCT013H041,PCT013H042,PCT013H043,PCT013H044,PCT013H045,PCT013H046,PCT013H047,PCT013H048,PCT013H049,PCT013I001,PCT013I002,PCT013I003,PCT013I004,PCT013I005,PCT013I006,PCT013I007,PCT013I008,PCT013I009,PCT013I010,PCT013I011,PCT013I012,PCT013I013,PCT013I014,PCT013I015,PCT013I016,PCT013I017,PCT013I018,PCT013I019,PCT013I020,PCT013I021,PCT013I022,PCT013I023,PCT013I024,PCT013I025,PCT013I026,PCT013I027,PCT013I028,PCT013I029,PCT013I030,PCT013I031,PCT013I032,PCT013I033,PCT013I034,PCT013I035,PCT013I036,PCT013I037,PCT013I038,PCT013I039,PCT013I040,PCT013I041,PCT013I042,PCT013I043,PCT013I044,PCT013I045,PCT013I046,PCT013I047,PCT013I048,PCT013I049,PCT015A001,PCT015A002,PCT015A003,PCT015A004,PCT015A005,PCT015A006,PCT015A007,PCT015A008,PCT015A009,PCT015A010,PCT015A011,PCT015A012,PCT015A013,PCT015B001,PCT015B002,PCT015B003,PCT015B004,PCT015B005,PCT015B006,PCT015B007,PCT015B008,PCT015B009,PCT015B010,PCT015B011,PCT015B012,PCT015B013,PCT015C001,PCT015C002,PCT015C003,PCT015C004,PCT015C005,PCT015C006,PCT015C007,PCT015C008,PCT015C009,PCT015C010,PCT015C011,PCT015C012,PCT015C013
uSF1,TX,000,36,618699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618706,261,114,7,15,14,7,6,0,2,8,10,11,11,5,11,4,3,0,0,0,0,0,0,0,0,147,17,10,19,10,1,0,1,8,18,16,16,10,10,6,3,0,0,1,0,0,1,0,0,217,111,15,18,19,7,6,3,1,5,8,8,3,8,3,5,1,0,0,0,1,0,0,0,0,106,24,17,21,4,4,0,1,2,5,7,11,2,2,3,1,0,2,0,0,0,0,0,0,755,358,43,46,40,21,13,3,5,21,23,30,31,27,30,13,8,1,0,1,0,1,1,0,0,397,45,30,52,21,6,0,6,14,38,42,44,29,36,19,8,0,2,2,1,0,2,0,0,4820,2359,227,209,200,112,58,16,12,52,151,199,253,230,191,168,117,22,41,19,25,28,18,10,1,2461,209,200,205,119,46,18,15,71,198,236,250,253,200,156,99,27,31,23,38,31,20,12,4,158,72,9,14,26,5,18,86,7,22,42,0,15,8,5,2,2,1,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618800,88,37,4,1,3,0,0,0,3,1,7,0,4,6,1,2,3,0,2,0,0,0,0,0,0,51,1,6,8,5,2,1,1,4,3,1,2,5,1,5,3,2,0,0,1,0,0,0,0,46,25,5,4,5,1,1,0,0,0,1,4,1,0,0,0,2,0,1,0,0,0,0,0,0,21,3,2,4,2,1,0,0,1,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,288,134,19,8,18,8,2,2,3,5,11,12,8,12,7,6,5,1,3,1,2,1,0,0,0,154,15,17,17,10,9,1,3,4,11,11,8,14,8,10,5,2,1,2,2,3,1,0,0,2089,1016,64,71,69,33,15,8,6,18,70,67,74,84,88,93,84,19,36,14,21,39,24,14,5,1073,65,74,64,39,15,9,9,32,69,69,80,94,107,95,72,22,34,16,25,35,29,14,5,72,27,1,7,8,0,11,45,4,13,25,0,3,4,3,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618886,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,8,0,1,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,50,6,3,3,4,3,2,0,2,4,2,4,2,7,3,1,1,0,0,0,0,1,0,2,48,6,4,1,1,2,1,1,3,6,2,5,2,5,2,0,0,0,0,3,1,3,0,0,6,3,0,0,2,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,16,0,0,1,1,0,0,1,0,0,2,0,2,0,6,0,1,0,1,0,0,0,1,0,14,1,1,0,0,0,0,0,0,0,1,1,1,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618930,366,181,15,27,21,8,4,3,2,8,22,21,11,14,15,7,1,1,1,0,0,0,0,0,0,185,25,18,21,6,8,3,2,12,16,22,15,15,11,4,3,0,1,1,0,0,1,1,0,133,60,12,11,11,4,0,0,0,0,4,6,5,3,2,0,1,0,0,0,1,0,0,0,0,73,12,9,14,5,3,0,1,1,6,7,3,2,4,3,1,1,0,0,0,0,0,1,0,890,448,43,65,59,26,12,4,5,14,50,47,38,31,30,11,7,1,2,0,0,2,1,0,0,442,51,51,46,21,13,6,6,23,42,51,35,31,23,15,11,2,2,2,3,4,2,2,0,2448,1175,94,111,108,54,27,11,12,27,86,102,131,133,91,72,46,12,14,10,10,8,13,2,1,1273,108,103,108,51,32,12,9,40,91,115,147,144,107,74,38,16,14,6,9,17,21,8,3,109,59,9,6,24,1,19,50,5,14,23,0,8,48,29,0,5,10,6,8,19,4,3,8,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0
uSF1,TX,000,36,618995,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619002,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,3,1,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,12,2,2,3,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,50,25,4,1,1,5,1,0,0,0,0,0,2,5,4,1,0,0,0,0,1,0,0,0,0,25,3,0,2,3,1,0,0,0,1,5,0,6,2,0,1,1,0,0,0,0,0,0,0,938,472,29,57,56,32,7,3,1,3,8,16,34,56,55,43,28,9,6,10,5,5,4,4,1,466,33,43,53,41,9,3,0,2,8,22,45,53,66,30,20,6,8,5,3,10,5,1,0,6,3,0,0,2,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619044,163,73,6,11,8,5,0,0,1,2,3,10,10,10,4,2,0,0,0,0,0,0,1,0,0,90,7,11,7,8,4,1,0,6,7,10,8,10,7,3,1,0,0,0,0,0,0,0,0,78,43,13,5,4,3,1,2,0,0,2,2,3,2,4,1,1,0,0,0,0,0,0,0,0,35,12,5,4,3,0,0,1,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,423,207,28,29,20,14,8,5,2,5,11,19,23,23,6,7,4,1,0,0,1,0,1,0,0,216,20,29,17,15,7,3,1,8,21,26,19,15,19,9,4,0,1,0,0,0,1,1,0,2437,1216,148,129,110,69,25,7,4,32,75,131,146,113,88,66,35,8,7,2,4,7,6,4,0,1221,105,93,108,61,27,7,7,30,124,123,151,144,77,67,21,9,17,4,8,17,13,7,1,61,35,2,7,16,3,7,26,3,5,15,0,3,12,10,0,0,6,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619085,295,136,10,11,15,13,9,1,3,0,8,18,17,10,13,4,3,0,0,0,0,1,0,0,0,159,15,17,17,15,5,2,1,3,11,14,23,14,9,9,0,0,0,1,0,1,1,1,0,163,91,11,11,19,11,3,1,1,2,4,4,4,7,6,5,2,0,0,0,0,0,0,0,0,72,7,10,11,11,2,1,1,1,4,5,7,5,4,3,0,0,0,0,0,0,0,0,0,708,345,27,37,55,25,15,6,3,3,24,38,29,29,31,11,5,1,2,1,0,3,0,0,0,363,34,31,32,24,11,5,3,10,37,35,42,43,23,19,4,1,2,1,2,2,2,0,0,3127,1520,138,151,165,109,43,15,6,24,88,131,179,164,115,103,47,2,8,5,9,3,3,8,4,1607,119,162,155,99,45,15,13,37,116,151,185,191,141,68,30,9,13,6,7,17,19,5,4,97,53,4,9,22,2,16,44,6,23,10,0,5,20,18,0,0,9,5,4,2,0,0,2,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0
uSF1,TX,000,36,619155,15,8,0,0,3,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,23,0,0,6,2,4,1,0,0,0,0,0,1,2,4,1,0,1,1,0,0,0,0,0,18,0,1,2,2,1,0,0,1,0,0,1,3,3,2,0,1,0,0,0,1,0,0,0,76,34,2,2,2,0,2,1,0,1,3,0,2,5,2,3,3,1,0,2,0,1,2,0,0,42,3,2,2,4,1,1,0,2,4,1,0,4,6,4,0,1,1,1,3,2,0,0,0,5,2,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619182,67,39,5,7,3,3,1,1,0,2,4,2,5,2,2,1,0,1,0,0,0,0,0,0,0,28,0,4,3,5,0,0,0,0,5,4,3,2,0,0,0,0,1,0,0,1,0,0,0,19,14,7,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,138,81,14,10,10,5,2,1,1,4,6,6,10,2,3,2,1,2,0,0,0,2,0,0,0,57,4,8,5,5,1,0,0,2,6,9,3,3,1,0,1,2,2,1,0,4,0,0,0,1329,595,44,33,41,18,12,6,2,25,26,32,42,54,43,28,34,13,13,15,14,27,23,26,24,734,31,35,41,24,14,5,4,20,37,36,60,55,34,37,39,9,17,9,23,36,37,46,85,53,25,4,3,13,4,1,28,2,9,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,1
uSF1,TX,000,36,619236,178,87,15,8,11,4,2,0,1,1,10,10,6,5,6,3,1,0,1,0,0,2,1,0,0,91,10,4,9,5,4,0,1,7,12,11,9,5,7,1,1,0,0,0,1,2,1,0,1,103,53,7,5,7,3,1,0,0,2,7,4,6,5,4,1,1,0,0,0,0,0,0,0,0,50,8,5,8,1,1,0,0,4,5,6,3,5,0,2,1,0,0,0,0,0,0,0,1,395,195,26,20,29,7,4,0,1,3,15,24,23,13,7,10,2,1,2,0,3,4,1,0,0,200,22,20,21,8,4,0,2,12,23,24,16,14,9,4,9,1,2,0,2,3,3,0,1,2753,1325,132,103,105,52,29,3,7,46,137,127,121,116,87,73,50,21,24,19,15,29,18,11,0,1428,114,116,96,55,22,16,20,69,132,120,134,105,125,83,53,22,23,20,27,39,15,14,8,82,31,4,2,15,0,10,51,6,12,25,0,8,4,1,0,0,1,0,0,3,0,0,3,0,0,6,6,0,0,1,0,5,0,0,0,0,0,0
uSF1,TX,000,36,619335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619339,24,12,1,2,3,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,12,0,1,1,2,1,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,0,0,0,11,7,2,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,45,23,3,2,5,0,0,0,0,1,2,3,2,2,1,0,0,0,0,0,1,0,1,0,0,22,0,2,1,3,2,0,0,1,0,4,3,3,1,0,0,0,1,0,1,0,0,0,0,537,264,29,20,34,19,6,1,2,3,15,27,37,31,13,13,7,1,2,2,0,2,0,0,0,273,22,34,26,22,1,1,0,6,18,27,46,27,17,10,5,0,1,1,1,3,4,1,0,8,3,1,0,0,0,2,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,18,1,1,0,2,0,0,0,0,0,2,3,0,3,1,0,0,0,0,2,0,2,1,0,22,0,1,2,1,0,0,0,0,1,2,0,4,1,1,2,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619381,92,43,1,2,4,5,1,1,2,3,4,3,6,4,4,1,2,0,0,0,0,0,0,0,0,49,6,1,7,0,1,0,0,2,5,6,4,5,5,3,2,1,0,0,0,0,0,0,1,60,33,7,0,5,5,2,0,0,0,1,6,3,3,0,0,0,0,1,0,0,0,0,0,0,27,4,4,5,2,0,0,0,2,0,2,0,3,0,4,1,0,0,0,0,0,0,0,0,233,113,9,5,16,12,3,1,3,5,10,10,16,6,8,3,5,0,0,1,0,0,0,0,0,120,15,10,17,4,6,1,2,5,8,11,8,10,10,8,2,1,0,0,1,0,0,0,1,1479,739,60,69,73,37,4,6,6,22,57,55,68,81,49,43,36,11,14,5,10,13,14,6,0,740,52,63,52,33,11,8,3,28,56,70,82,78,51,45,37,10,12,3,12,14,14,6,0,55,22,3,3,6,0,10,33,4,9,13,0,7,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,622737,1756,898,103,98,116,48,29,10,15,30,77,109,111,62,35,24,11,6,4,3,3,3,0,0,1,858,94,84,94,41,20,15,9,36,90,120,103,64,44,12,7,6,7,4,5,0,3,0,0,967,510,90,78,57,30,14,5,3,14,35,39,42,37,25,19,10,3,3,1,0,4,1,0,0,457,82,59,52,33,17,4,2,15,35,39,36,39,16,8,11,1,2,1,0,1,1,2,1,3947,2038,235,227,253,116,63,26,26,68,163,233,234,160,88,60,38,10,7,9,7,12,2,0,1,1909,215,229,196,91,41,25,16,69,188,239,213,144,98,38,40,17,13,13,8,7,7,2,0,24650,12371,1232,1236,1115,548,244,68,67,287,1060,1453,1406,1294,832,684,364,87,105,47,70,77,56,26,13,12279,1256,1116,1009,517,237,73,92,388,1202,1463,1468,1110,850,626,304,77,105,54,80,108,84,39,21,771,327,45,62,137,7,76,444,57,172,172,4,39,51,26,8,3,9,3,3,25,6,12,6,1,0,6,3,0,0,3,0,0,3,0,0,2,0,1
