FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT013A001,PCT013A002,PCT013A003,PCT013A004,PCT013A005,PCT013A006,PCT013A007,PCT013A008,PCT013A009,PCT013A010,PCT013A011,PCT013A012,PCT013A013,PCT013A014,PCT013A015,PCT013A016,PCT013A017,PCT013A018,PCT013A019,PCT013A020,PCT013A021,PCT013A022,PCT013A023,PCT013A024,PCT013A025,PCT013A026,PCT013A027,PCT013A028,PCT013A029,PCT013A030,PCT013A031,PCT013A032,PCT013A033,PCT013A034,PCT013A035,PCT013A036,PCT013A037,PCT013A038,PCT013A039,PCT013A040,PCT013A041,PCT013A042,PCT013A043,PCT013A044,PCT013A045,PCT013A046,PCT013A047,PCT013A048,PCT013A049,PCT013B001,PCT013B002,PCT013B003,PCT013B004,PCT013B005,PCT013B006,PCT013B007,PCT013B008,PCT013B009,PCT013B010,PCT013B011,PCT013B012,PCT013B013,PCT013B014,PCT013B015,PCT013B016,PCT013B017,PCT013B018,PCT013B019,PCT013B020,PCT013B021,PCT013B022,PCT013B023,PCT013B024,PCT013B025,PCT013B026,PCT013B027,PCT013B028,PCT013B029,PCT013B030,PCT013B031,PCT013B032,PCT013B033,PCT013B034,PCT013B035,PCT013B036,PCT013B037,PCT013B038,PCT013B039,PCT013B040,PCT013B041,PCT013B042,PCT013B043,PCT013B044,PCT013B045,PCT013B046,PCT013B047,PCT013B048,PCT013B049,PCT013C001,PCT013C002,PCT013C003,PCT013C004,PCT013C005,PCT013C006,PCT013C007,PCT013C008,PCT013C009,PCT013C010,PCT013C011,PCT013C012,PCT013C013,PCT013C014,PCT013C015,PCT013C016,PCT013C017,PCT013C018,PCT013C019,PCT013C020,PCT013C021,PCT013C022,PCT013C023,PCT013C024,PCT013C025,PCT013C026,PCT013C027,PCT013C028,PCT013C029,PCT013C030,PCT013C031,PCT013C032,PCT013C033,PCT013C034,PCT013C035,PCT013C036,PCT013C037,PCT013C038,PCT013C039,PCT013C040,PCT013C041,PCT013C042,PCT013C043,PCT013C044,PCT013C045,PCT013C046,PCT013C047,PCT013C048,PCT013C049,PCT013D001,PCT013D002,PCT013D003,PCT013D004,PCT013D005,PCT013D006,PCT013D007,PCT013D008,PCT013D009,PCT013D010,PCT013D011,PCT013D012,PCT013D013,PCT013D014,PCT013D015,PCT013D016,PCT013D017,PCT013D018,PCT013D019,PCT013D020,PCT013D021,PCT013D022,PCT013D023,PCT013D024,PCT013D025,PCT013D026,PCT013D027,PCT013D028,PCT013D029,PCT013D030,PCT013D031,PCT013D032,PCT013D033,PCT013D034,PCT013D035,PCT013D036,PCT013D037,PCT013D038,PCT013D039,PCT013D040,PCT013D041,PCT013D042,PCT013D043,PCT013D044,PCT013D045,PCT013D046,PCT013D047,PCT013D048,PCT013D049,PCT013E001,PCT013E002,PCT013E003,PCT013E004,PCT013E005,PCT013E006,PCT013E007,PCT013E008,PCT013E009,PCT013E010,PCT013E011,PCT013E012,PCT013E013,PCT013E014,PCT013E015,PCT013E016,PCT013E017,PCT013E018,PCT013E019,PCT013E020,PCT013E021,PCT013E022,PCT013E023,PCT013E024,PCT013E025,PCT013E026,PCT013E027,PCT013E028,PCT013E029,PCT013E030,PCT013E031,PCT013E032,PCT013E033,PCT013E034,PCT013E035,PCT013E036,PCT013E037,PCT013E038,PCT013E039,PCT013E040,PCT013E041,PCT013E042,PCT013E043,PCT013E044,PCT013E045,PCT013E046,PCT013E047,PCT013E048,PCT013E049
uSF1,TX,000,36,628793,3955,1977,157,168,206,105,38,12,12,42,87,164,233,211,168,135,80,25,34,20,22,34,14,8,2,1978,155,184,168,99,35,14,12,50,95,177,272,208,152,106,69,22,34,18,25,38,28,9,8,62,31,0,7,4,0,0,0,0,1,2,1,8,6,1,1,0,0,0,0,0,0,0,0,0,31,3,7,2,1,0,1,0,0,0,6,7,1,0,2,0,0,1,0,0,0,0,0,0,32,18,0,2,2,4,0,0,0,1,1,1,3,1,1,0,1,0,1,0,0,0,0,0,0,14,1,1,2,2,0,0,0,0,1,1,1,0,1,1,0,0,1,2,0,0,0,0,0,29,12,1,1,5,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,17,2,1,1,1,1,0,0,0,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628797,5447,2738,132,149,215,129,55,33,27,55,95,116,194,266,252,305,244,70,97,51,73,79,59,24,18,2709,144,116,192,141,57,19,22,47,107,126,219,265,266,301,243,59,79,56,53,80,63,31,23,51,26,3,1,4,1,0,0,1,1,1,1,0,3,2,6,1,1,0,0,0,0,0,0,0,25,0,1,2,3,0,0,0,1,2,0,3,3,4,3,0,0,1,0,0,1,0,1,0,32,15,1,0,1,2,0,0,0,0,0,2,1,2,3,0,1,0,2,0,0,0,0,0,0,17,1,1,2,1,0,0,0,0,1,3,5,1,0,1,0,1,0,0,0,0,0,0,0,38,14,0,2,1,1,0,0,0,0,1,1,1,1,2,1,2,0,0,0,0,1,0,0,0,24,0,2,0,0,1,0,0,1,1,3,2,2,3,2,4,1,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628803,5218,2603,182,201,207,124,44,24,18,68,138,191,215,249,175,183,168,55,86,36,63,91,51,27,7,2615,149,184,189,115,56,18,22,75,144,189,234,246,192,198,175,49,86,43,58,85,66,29,13,120,61,4,7,8,5,0,1,0,0,2,4,6,8,7,4,1,1,1,1,0,1,0,0,0,59,6,4,6,3,3,1,1,3,3,8,3,9,4,2,1,0,0,1,0,0,1,0,0,41,21,1,1,1,2,0,1,0,0,2,1,3,4,1,2,0,0,1,0,0,1,0,0,0,20,2,2,1,1,0,0,0,0,1,3,4,1,2,0,1,0,0,1,0,1,0,0,0,81,26,3,4,2,4,0,0,0,0,1,2,2,4,1,2,0,1,0,0,0,0,0,0,0,55,2,3,4,2,1,0,0,2,3,5,8,5,3,5,4,3,2,1,0,1,1,0,0,6,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628807,5220,2593,172,211,234,128,68,26,22,77,154,171,231,228,206,187,141,34,62,31,57,60,59,25,9,2627,191,193,217,155,39,30,22,79,159,187,226,241,213,155,122,41,77,38,50,77,57,35,23,18,13,1,0,1,2,0,0,0,1,2,0,3,1,1,0,1,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,20,2,3,3,0,0,0,1,0,0,3,1,2,2,0,1,0,1,0,0,1,0,0,0,12,0,2,0,1,0,0,0,0,1,0,3,2,1,0,1,0,0,0,0,1,0,0,0,15,6,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628814,4332,2104,134,166,208,122,72,19,17,57,125,119,177,198,186,134,127,31,40,20,39,53,33,17,10,2228,136,174,170,102,55,19,19,58,119,136,223,213,183,159,110,35,58,27,41,68,61,44,18,12,7,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,28,10,1,1,0,2,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,18,1,2,4,0,0,0,0,0,1,0,2,0,2,1,0,1,1,0,0,1,2,0,0,40,15,1,2,0,0,2,0,0,0,0,2,1,3,2,1,0,0,0,0,1,0,0,0,0,25,3,0,1,2,1,1,0,0,2,4,1,2,2,1,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628819,2859,1405,94,94,85,58,27,28,11,52,89,77,115,111,109,106,91,26,37,35,39,44,39,24,14,1454,84,81,81,58,32,20,16,43,80,83,99,125,104,108,93,25,46,39,49,65,49,37,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,0,1,1,2,1,2,0,0,1,1,2,0,2,1,1,0,0,0,0,0,0,0,0,14,0,1,1,0,5,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,1,0,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uSF1,TX,000,36,628824,5809,2839,180,168,191,118,63,29,22,86,173,174,204,247,230,229,207,85,107,51,82,89,70,25,9,2970,163,181,178,114,52,29,30,71,180,183,222,244,270,256,251,93,103,49,74,96,77,40,14,671,317,57,39,30,14,13,7,3,11,34,20,27,21,15,8,8,1,3,2,2,1,0,1,0,354,39,42,33,15,10,5,6,17,38,37,26,40,23,10,7,0,4,1,0,0,1,0,0,30,12,2,0,0,0,1,0,0,0,1,2,1,2,2,0,1,0,0,0,0,0,0,0,0,18,1,1,2,1,0,0,0,0,0,3,3,2,1,3,1,0,0,0,0,0,0,0,0,199,88,8,9,5,3,1,0,1,4,4,7,8,12,9,5,3,3,2,1,0,2,1,0,0,111,7,10,8,2,4,2,3,3,8,9,16,10,8,8,5,1,2,1,3,0,0,1,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628830,4450,2142,147,150,147,77,38,23,18,111,201,198,192,147,146,130,108,36,54,30,38,60,48,30,13,2308,148,138,114,91,43,32,27,109,180,153,177,190,129,166,137,42,68,29,53,75,66,71,70,771,371,34,44,41,28,9,4,4,14,46,42,32,29,24,10,3,1,0,1,3,1,1,0,0,400,35,38,45,24,11,0,1,24,45,41,50,25,25,13,6,9,2,0,2,3,0,0,1,54,20,2,1,1,1,1,0,0,2,2,0,0,4,2,0,1,0,1,0,2,0,0,0,0,34,2,4,2,0,1,0,2,4,2,1,3,6,2,1,2,1,0,0,0,0,1,0,0,164,80,6,10,10,2,3,1,1,2,4,12,7,11,3,2,1,1,2,1,1,0,0,0,0,84,5,11,9,1,2,1,1,3,4,10,9,5,12,4,1,0,1,1,2,0,2,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628835,2449,1167,78,67,72,37,20,5,12,34,60,105,104,92,66,68,58,28,30,28,50,55,57,26,15,1282,83,62,71,31,12,6,9,31,60,107,93,74,70,86,82,28,49,33,63,71,85,41,35,112,57,3,7,3,2,2,1,0,0,2,9,6,8,12,0,1,0,0,1,0,0,0,0,0,55,1,7,8,2,0,0,0,1,5,3,4,4,8,4,1,2,2,0,1,1,0,1,0,21,10,1,1,1,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0,11,1,0,0,0,1,0,0,0,2,2,0,2,1,0,0,0,0,0,1,0,1,0,0,22,6,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,16,2,0,3,0,0,0,0,0,1,1,2,2,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628839,2461,1215,56,81,109,77,30,8,14,30,45,45,87,113,124,108,104,32,31,28,28,33,22,7,3,1246,46,77,92,64,27,12,9,29,57,49,100,123,129,138,94,33,35,19,26,40,18,18,11,155,73,2,7,7,2,3,4,1,3,5,5,4,9,8,5,2,2,2,0,1,0,0,1,0,82,3,6,8,6,1,2,2,1,5,2,8,13,8,5,6,0,3,1,0,0,1,0,1,13,6,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,124,62,7,3,8,2,4,0,0,1,6,3,3,7,6,4,3,0,2,0,0,2,0,1,0,62,4,1,8,4,3,0,0,0,5,4,7,8,7,5,2,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628843,4772,2336,137,135,154,143,59,23,24,60,142,122,167,212,209,228,202,53,61,40,40,55,38,25,7,2436,123,140,178,101,59,17,10,77,119,142,201,209,254,270,207,48,58,34,32,62,54,28,13,232,117,15,12,10,8,5,1,4,3,6,11,10,7,15,6,3,0,0,0,1,0,0,0,0,115,7,13,12,5,1,1,1,0,9,10,19,12,12,5,4,0,1,1,0,1,0,0,1,22,10,0,0,0,1,0,0,0,0,3,2,0,0,1,3,0,0,0,0,0,0,0,0,0,12,2,1,0,1,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,99,46,5,3,2,6,1,1,2,1,3,3,4,7,4,4,0,0,0,0,0,0,0,0,0,53,4,6,8,1,3,0,0,4,3,4,6,6,2,5,0,0,1,0,0,0,0,0,0,5,4,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628848,5012,2490,123,167,246,188,65,27,15,41,51,87,162,243,281,330,189,48,59,27,33,46,33,13,16,2522,103,162,243,145,73,19,14,25,67,111,204,260,328,287,153,36,39,23,35,49,53,43,50,272,132,6,11,9,11,7,1,1,2,6,6,8,17,14,15,6,3,3,3,2,0,1,0,0,140,7,5,19,12,4,1,3,2,3,8,10,21,14,13,10,1,1,1,0,3,0,0,2,18,12,1,1,0,0,0,0,1,0,1,0,1,1,2,2,1,0,1,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,256,120,4,7,9,10,8,2,3,4,4,3,12,5,10,20,10,1,1,1,2,0,2,0,2,136,9,11,13,6,2,4,1,4,2,12,11,11,20,15,6,1,1,2,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628852,2126,1054,63,77,99,62,35,8,4,23,59,64,73,86,119,108,64,16,27,8,16,23,12,4,4,1072,54,68,79,49,23,8,6,22,58,66,82,117,119,111,79,14,28,11,12,25,20,11,10,193,97,5,15,17,9,0,1,1,4,2,5,11,6,10,5,4,0,0,0,1,1,0,0,0,96,8,7,7,3,3,0,0,1,8,7,10,10,6,10,5,0,0,1,0,6,2,0,2,13,8,0,0,1,0,0,0,0,0,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,45,24,2,2,0,5,1,0,0,0,1,0,3,3,2,2,3,0,0,0,0,0,0,0,0,21,0,1,3,1,1,1,0,0,0,1,4,2,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628855,3573,1785,133,161,157,98,59,26,14,46,116,129,198,178,132,132,78,24,25,23,16,19,8,12,1,1788,99,144,178,92,40,11,18,51,106,141,195,178,179,127,80,26,21,14,15,32,18,11,12,563,267,14,15,38,21,18,6,3,6,16,17,30,27,22,16,8,2,4,2,0,0,1,1,0,296,22,20,38,31,13,3,3,8,7,19,40,35,20,22,4,1,4,1,2,2,0,1,0,21,10,1,0,0,0,1,0,1,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0,1,0,2,0,1,3,2,0,0,0,0,0,0,0,0,261,130,8,12,13,6,7,4,1,6,8,6,9,13,12,8,9,0,1,0,2,4,0,1,0,131,6,11,14,12,6,1,1,2,5,13,9,13,14,13,4,1,2,0,1,2,1,0,0,23,11,0,2,0,0,1,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,12,1,1,2,1,2,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0
uSF1,TX,000,36,628860,2968,1618,109,80,60,45,57,39,42,161,228,224,139,122,88,78,38,24,15,15,19,16,11,7,1,1350,123,73,66,39,57,31,47,127,173,130,105,76,70,55,49,12,21,14,12,29,17,12,12,528,282,29,18,10,9,4,8,8,30,38,31,42,21,19,9,2,1,2,0,0,0,0,1,0,246,27,17,12,8,7,8,4,29,36,24,33,16,14,5,1,0,2,0,0,2,1,0,0,26,15,1,1,0,0,0,0,0,0,4,2,2,2,1,2,0,0,0,0,0,0,0,0,0,11,0,1,2,1,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,140,81,6,5,2,1,2,2,2,13,16,6,7,2,7,3,1,0,2,0,3,1,0,0,0,59,1,6,1,4,5,4,1,4,11,5,2,5,3,4,0,0,0,1,2,0,0,0,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628864,2880,1527,148,130,116,62,65,31,39,105,213,162,131,99,65,44,34,12,13,11,7,24,8,7,1,1353,156,118,98,51,55,25,31,108,161,105,102,74,81,37,45,11,13,8,16,16,24,13,5,820,378,43,54,50,22,9,5,3,23,43,40,29,28,12,10,2,0,2,0,1,1,1,0,0,442,52,49,52,25,5,10,3,27,43,64,33,27,14,16,8,1,2,1,4,2,2,1,1,42,23,1,2,2,2,2,1,1,2,1,1,2,1,0,2,0,0,2,0,0,0,0,0,1,19,2,0,0,3,0,1,0,1,2,1,0,3,2,2,1,0,0,0,0,0,0,0,1,391,207,14,21,17,16,11,4,4,4,24,24,11,10,10,19,7,3,2,2,2,2,0,0,0,184,18,15,11,11,7,0,1,17,19,20,12,11,14,13,5,2,2,0,4,1,1,0,0,19,8,0,2,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628867,2200,1057,92,93,75,33,27,12,11,55,89,104,102,93,64,57,28,20,24,17,13,23,13,8,4,1143,103,112,83,43,30,16,17,46,97,72,124,79,63,55,38,20,25,15,25,29,21,14,16,398,185,20,30,28,10,4,1,3,11,17,14,12,12,9,7,3,2,0,2,0,0,0,0,0,213,21,37,16,8,6,5,3,9,30,20,14,24,6,3,0,2,1,0,5,1,1,1,0,13,8,1,1,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80,48,0,3,9,4,2,1,0,4,6,2,1,6,5,1,1,2,0,0,0,1,0,0,0,32,5,1,2,1,0,1,1,1,1,2,2,9,0,2,1,1,0,1,0,1,0,0,0,6,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628870,3660,1862,163,124,96,47,57,43,52,156,265,211,150,147,85,81,59,22,18,11,18,22,28,4,3,1798,179,132,90,49,92,55,52,159,216,147,127,86,89,85,65,15,21,25,21,43,32,9,9,2532,1225,156,155,95,50,36,28,19,100,149,156,117,61,52,17,10,3,8,2,2,5,3,0,1,1307,161,133,91,42,36,31,38,126,201,153,106,73,42,26,16,5,7,7,4,4,1,1,3,46,21,2,0,1,0,1,1,1,0,2,4,3,3,1,1,0,0,0,0,0,1,0,0,0,25,1,4,4,1,0,2,0,2,1,2,1,2,2,2,1,0,0,0,0,0,0,0,0,699,353,34,16,23,15,7,3,5,17,69,44,35,22,22,9,8,4,6,4,2,3,5,0,0,346,30,26,23,9,12,9,6,22,53,42,31,21,17,11,11,3,5,1,3,8,2,1,0,12,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628874,3321,1720,184,157,116,59,47,30,41,88,181,156,142,132,103,82,65,21,28,12,26,26,16,5,3,1601,176,154,91,64,48,21,31,95,157,140,118,105,85,83,71,17,30,19,24,37,20,8,7,1729,824,145,110,100,41,20,6,20,39,57,74,69,49,37,30,13,5,4,0,2,2,0,1,0,905,103,112,106,52,26,9,23,51,100,91,71,65,36,23,13,4,6,5,5,3,1,0,0,51,24,1,1,1,0,4,0,1,2,3,3,3,4,0,1,0,0,0,0,0,0,0,0,0,27,1,1,2,2,2,0,0,1,3,2,2,4,3,2,0,0,0,0,0,2,0,0,0,187,90,8,13,2,6,3,0,1,1,10,8,11,6,11,3,3,1,1,1,0,1,0,0,0,97,6,15,9,5,4,1,2,7,12,7,5,5,7,3,1,5,1,0,1,0,0,1,0,38,18,4,3,0,1,1,0,1,0,1,2,1,0,1,1,1,0,0,0,0,1,0,0,0,20,3,1,4,0,0,0,0,0,3,0,3,1,0,2,2,0,0,0,0,1,0,0,0
uSF1,TX,000,36,628880,4689,2392,204,240,157,82,80,32,47,103,173,214,209,169,154,108,96,33,39,37,35,80,65,25,10,2297,182,181,165,83,60,22,20,96,193,187,144,159,137,109,131,36,47,37,59,116,76,38,19,833,413,30,64,65,40,15,5,5,22,19,29,36,30,24,8,7,2,6,3,1,0,0,1,1,420,33,47,53,35,15,12,4,27,21,40,48,34,20,12,11,0,0,1,0,1,4,2,0,98,41,6,2,4,1,2,0,0,1,8,4,3,4,0,1,3,0,0,0,0,0,2,0,0,57,6,8,5,2,2,0,1,3,2,2,3,11,1,8,0,0,1,0,2,0,0,0,0,310,171,10,14,8,3,3,0,8,16,23,10,20,10,17,8,8,1,7,0,0,4,1,0,0,139,12,6,8,8,3,3,2,8,12,14,5,11,15,10,8,4,3,2,2,1,2,0,0,14,8,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628889,4233,2163,171,182,179,98,58,19,26,65,137,178,200,179,157,119,88,30,43,20,35,68,69,24,18,2070,128,165,146,82,40,30,18,62,152,159,161,166,134,104,96,35,49,34,58,102,75,45,29,423,205,24,35,30,14,3,2,2,6,20,20,20,15,3,6,4,0,0,0,0,1,0,0,0,218,18,29,41,12,4,1,1,6,21,28,21,8,9,7,6,1,3,0,1,1,0,0,0,48,22,1,5,5,0,0,0,2,1,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,26,0,4,7,1,0,1,0,0,2,2,2,2,1,0,2,0,0,0,0,1,0,0,1,77,39,4,3,4,1,0,0,0,0,1,2,4,9,4,3,1,0,0,1,1,0,1,0,0,38,3,4,2,3,0,1,2,0,1,2,3,8,2,1,3,0,0,0,2,0,1,0,0,33,14,2,2,3,2,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,19,3,4,3,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
uSF1,TX,000,36,628896,1040,577,46,35,23,13,24,15,16,42,72,60,61,45,40,22,18,4,9,2,8,5,9,4,4,463,44,29,30,17,11,9,7,30,47,47,42,29,22,29,14,2,8,7,5,6,14,4,10,218,109,11,11,11,1,2,1,5,5,10,7,14,6,8,3,6,0,1,1,1,2,2,1,0,109,9,16,11,2,0,1,1,2,12,16,6,8,1,3,3,1,1,2,2,4,1,4,3,18,5,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,2,1,0,1,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,34,21,0,0,2,1,0,0,0,3,2,4,0,1,0,0,4,1,1,1,0,0,0,1,0,13,0,0,0,0,0,0,0,2,4,1,1,1,0,0,2,0,1,0,1,0,0,0,0,6,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628899,1394,761,47,46,21,14,31,24,31,88,142,87,66,39,37,23,12,11,3,1,4,12,7,11,4,633,52,25,22,9,31,25,34,57,93,49,34,18,21,20,10,9,11,6,15,25,27,24,16,294,134,5,6,4,4,4,2,6,22,15,16,12,13,7,2,4,2,2,2,2,3,1,0,0,160,11,6,2,1,9,15,13,20,17,13,7,5,3,4,4,3,4,5,5,5,5,2,1,18,8,0,0,0,0,0,1,0,0,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,10,0,1,1,0,2,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1082,706,14,16,5,7,25,22,42,205,188,91,38,11,19,9,7,2,0,0,1,0,3,1,0,376,22,16,12,10,16,16,13,56,96,61,26,9,7,6,3,0,2,0,2,1,1,1,0,8,6,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628903,3719,1951,108,96,77,64,133,85,71,199,213,174,140,115,101,92,58,16,22,20,19,41,57,30,20,1768,106,73,68,44,145,81,74,143,148,112,110,105,102,99,49,27,32,16,42,69,61,27,35,682,344,28,17,10,8,44,23,33,59,47,20,22,13,9,2,4,1,0,0,2,1,0,1,0,338,15,18,15,4,58,42,29,46,44,23,12,14,6,3,2,1,3,0,0,2,0,0,1,51,30,2,1,1,1,5,2,1,0,5,2,4,2,0,1,0,0,0,1,0,1,1,0,0,21,1,1,2,0,0,1,0,4,3,1,4,2,1,0,0,0,0,0,0,1,0,0,0,790,445,20,8,9,5,25,19,32,72,116,56,29,14,12,11,7,0,1,1,1,3,2,1,1,345,11,16,5,7,36,23,15,62,78,36,17,8,10,8,2,2,3,1,1,1,1,1,1,26,18,3,0,0,0,3,0,1,4,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,8,1,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
