FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT012F001,PCT012F002,PCT012F003,PCT012F004,PCT012F005,PCT012F006,PCT012F007,PCT012F008,PCT012F009,PCT012F010,PCT012F011,PCT012F012,PCT012F013,PCT012F014,PCT012F015,PCT012F016,PCT012F017,PCT012F018,PCT012F019,PCT012F020,PCT012F021,PCT012F022,PCT012F023,PCT012F024,PCT012F025,PCT012F026,PCT012F027,PCT012F028,PCT012F029,PCT012F030,PCT012F031,PCT012F032,PCT012F033,PCT012F034,PCT012F035,PCT012F036,PCT012F037,PCT012F038,PCT012F039,PCT012F040,PCT012F041,PCT012F042,PCT012F043,PCT012F044,PCT012F045,PCT012F046,PCT012F047,PCT012F048,PCT012F049,PCT012F050,PCT012F051,PCT012F052,PCT012F053,PCT012F054,PCT012F055,PCT012F056,PCT012F057,PCT012F058,PCT012F059,PCT012F060,PCT012F061,PCT012F062,PCT012F063,PCT012F064,PCT012F065,PCT012F066,PCT012F067,PCT012F068,PCT012F069,PCT012F070,PCT012F071,PCT012F072,PCT012F073,PCT012F074,PCT012F075,PCT012F076,PCT012F077,PCT012F078,PCT012F079,PCT012F080,PCT012F081,PCT012F082,PCT012F083,PCT012F084,PCT012F085,PCT012F086,PCT012F087,PCT012F088,PCT012F089,PCT012F090,PCT012F091,PCT012F092,PCT012F093,PCT012F094,PCT012F095,PCT012F096,PCT012F097,PCT012F098,PCT012F099,PCT012F100,PCT012F101,PCT012F102,PCT012F103,PCT012F104,PCT012F105,PCT012F106,PCT012F107,PCT012F108,PCT012F109,PCT012F110,PCT012F111,PCT012F112,PCT012F113,PCT012F114,PCT012F115,PCT012F116,PCT012F117,PCT012F118,PCT012F119,PCT012F120,PCT012F121,PCT012F122,PCT012F123,PCT012F124,PCT012F125,PCT012F126,PCT012F127,PCT012F128,PCT012F129,PCT012F130,PCT012F131,PCT012F132,PCT012F133,PCT012F134,PCT012F135,PCT012F136,PCT012F137,PCT012F138,PCT012F139,PCT012F140,PCT012F141,PCT012F142,PCT012F143,PCT012F144,PCT012F145,PCT012F146,PCT012F147,PCT012F148,PCT012F149,PCT012F150,PCT012F151,PCT012F152,PCT012F153,PCT012F154,PCT012F155,PCT012F156,PCT012F157,PCT012F158,PCT012F159,PCT012F160,PCT012F161,PCT012F162,PCT012F163,PCT012F164,PCT012F165,PCT012F166,PCT012F167,PCT012F168,PCT012F169,PCT012F170,PCT012F171,PCT012F172,PCT012F173,PCT012F174,PCT012F175,PCT012F176,PCT012F177,PCT012F178,PCT012F179,PCT012F180,PCT012F181,PCT012F182,PCT012F183,PCT012F184,PCT012F185,PCT012F186,PCT012F187,PCT012F188,PCT012F189,PCT012F190,PCT012F191,PCT012F192,PCT012F193,PCT012F194,PCT012F195,PCT012F196,PCT012F197,PCT012F198,PCT012F199,PCT012F200,PCT012F201,PCT012F202,PCT012F203,PCT012F204,PCT012F205,PCT012F206,PCT012F207,PCT012F208,PCT012F209
uSF1,TX,000,36,727458,191,92,1,3,0,0,2,2,2,1,1,2,1,0,2,1,0,0,1,2,2,0,0,0,1,5,2,4,1,5,4,6,7,4,2,2,2,2,3,3,1,1,0,2,2,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,2,1,2,5,0,2,2,2,1,0,3,2,0,2,0,1,3,1,4,2,4,2,3,5,6,2,7,4,4,3,1,4,5,1,0,1,1,1,1,0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727459,433,228,2,8,3,1,1,1,4,1,6,0,2,2,3,3,1,2,2,4,1,2,2,5,11,14,9,8,8,4,10,12,6,13,6,6,7,7,7,3,4,4,2,4,3,2,2,2,2,0,4,1,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,205,6,1,7,4,0,1,2,2,4,3,4,2,6,5,1,2,1,2,6,3,2,7,9,10,8,9,7,6,9,10,4,4,4,3,2,1,3,7,2,5,0,2,5,2,2,1,0,0,2,2,1,2,2,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727460,191,110,3,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,2,4,5,3,7,7,6,7,4,2,1,4,7,8,3,1,3,6,1,3,1,1,3,0,2,1,1,1,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,1,1,3,0,1,1,1,0,2,0,1,0,0,0,0,0,1,1,0,5,3,5,4,7,8,2,6,3,2,4,1,1,1,2,1,1,2,0,0,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727461,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727462,42,19,0,0,1,0,2,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,1,1,2,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727463,139,67,2,1,0,2,1,2,1,0,1,0,0,0,1,1,3,1,0,0,0,3,1,2,3,2,3,3,2,1,3,0,4,0,3,1,4,1,5,1,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,1,1,0,2,2,0,1,1,0,1,1,1,1,0,1,2,0,1,0,1,3,4,1,3,2,0,4,1,3,4,2,2,0,1,6,1,4,1,2,0,0,0,1,0,0,2,0,1,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727464,257,136,5,4,3,4,4,2,2,2,3,1,2,1,0,1,0,0,0,1,1,0,1,3,4,8,8,2,5,7,7,4,8,5,2,3,4,4,1,3,0,1,3,3,1,1,2,0,1,1,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,5,4,5,1,1,2,0,1,1,1,2,0,2,1,0,1,0,1,1,5,6,4,4,4,12,11,7,5,1,4,4,3,1,2,2,1,2,2,0,2,2,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727465,511,268,11,9,4,8,8,4,2,4,4,2,1,2,0,2,0,4,0,1,7,7,13,10,12,11,10,9,12,3,9,13,11,7,5,5,3,3,4,3,4,4,1,0,4,5,1,2,3,1,4,3,3,1,0,2,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,11,6,4,7,3,7,4,3,2,5,5,4,1,5,5,2,4,5,8,2,12,13,7,6,7,5,5,5,7,8,5,5,3,10,1,3,8,1,2,3,2,2,2,1,0,2,1,4,0,3,1,0,1,1,2,0,1,1,0,2,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727466,292,146,4,4,2,2,3,4,1,4,5,4,5,2,1,1,1,3,1,1,1,3,5,5,3,13,8,4,3,2,4,1,6,4,4,3,1,4,1,8,2,0,0,1,1,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2,3,4,5,1,3,1,0,2,2,1,3,8,1,2,1,3,6,2,5,2,5,2,2,5,9,2,8,3,4,2,3,6,3,2,9,2,3,2,1,0,2,1,0,1,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727467,354,176,5,4,9,4,4,2,6,6,4,5,2,4,2,2,1,1,2,2,4,4,5,2,1,7,4,3,6,3,7,2,3,5,4,3,6,11,2,6,3,1,1,2,3,2,1,2,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,6,7,6,3,7,4,5,3,4,5,5,3,4,1,6,1,1,3,2,2,3,6,4,2,4,8,6,8,5,4,3,2,3,3,4,4,3,2,1,1,1,0,4,4,1,1,2,0,0,0,1,0,0,0,0,0,1,1,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727468,622,369,9,13,6,4,7,5,6,4,3,5,7,6,3,5,4,7,1,3,6,9,8,9,15,15,8,17,15,10,6,2,15,6,16,12,9,9,8,6,9,6,1,3,3,2,3,4,5,3,2,4,2,4,5,3,0,1,1,2,0,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,2,4,5,3,3,2,11,5,7,4,6,1,8,4,6,1,5,7,4,10,7,9,3,7,7,8,10,3,3,5,2,7,1,13,1,3,5,7,4,0,2,6,4,2,3,3,3,2,1,1,3,4,0,1,3,1,5,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727469,123,71,0,2,0,2,0,2,1,0,2,0,1,3,1,5,0,0,1,4,4,5,1,0,1,2,2,0,2,1,0,2,0,0,1,1,1,1,1,2,0,3,4,0,0,1,0,2,2,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,2,1,2,0,0,1,2,2,1,1,1,0,1,1,2,1,2,0,0,1,0,0,0,0,1,0,0,1,2,0,2,0,1,1,2,1,1,1,0,1,0,0,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727470,48,20,1,2,1,0,0,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,2,1,1,0,0,3,2,0,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727471,90,40,0,1,1,0,0,1,0,2,1,1,0,0,1,3,1,0,0,0,1,1,2,0,1,0,0,3,0,0,0,2,0,0,0,1,0,0,0,3,0,2,0,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,3,0,2,0,1,2,0,1,0,2,2,0,0,1,1,1,0,0,0,1,2,0,1,1,0,0,2,1,1,2,3,0,0,1,2,2,4,1,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727472,31,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727473,71,36,1,1,0,0,2,0,0,1,1,0,1,2,2,0,0,2,1,2,2,1,0,0,0,1,0,0,0,0,1,0,1,1,2,2,0,0,1,1,0,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,2,0,0,0,1,1,0,0,0,1,1,1,2,2,1,3,2,0,1,1,1,1,1,0,2,1,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727474,121,65,1,1,2,2,0,1,3,1,1,3,3,2,6,0,0,0,2,1,0,1,1,0,1,0,1,0,2,0,0,1,2,0,0,2,2,0,5,1,0,2,3,0,0,1,0,0,3,0,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,1,0,1,0,2,0,1,1,0,0,1,2,0,0,5,1,3,0,0,0,1,1,0,0,2,1,0,0,0,0,1,0,3,0,1,2,1,2,2,2,0,1,1,1,0,2,2,2,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727475,1917,1149,34,23,27,18,12,17,16,14,14,11,12,5,7,4,7,11,5,27,26,44,47,34,49,53,38,48,33,47,39,40,36,31,20,28,32,22,15,20,18,15,13,11,6,12,9,7,9,10,5,12,3,7,4,19,0,5,7,3,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,26,24,28,24,26,18,17,16,15,16,19,9,7,8,9,11,12,11,16,21,22,28,33,32,26,32,20,14,17,20,18,20,17,10,11,11,11,10,6,5,9,7,2,4,4,6,4,1,5,3,4,4,1,2,2,4,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727476,1289,743,16,13,16,12,16,7,17,9,14,12,8,11,5,12,11,8,17,14,21,21,29,25,18,27,15,24,24,14,24,17,14,10,11,10,14,15,15,15,16,11,13,4,15,12,5,2,13,3,7,5,5,11,6,1,5,2,0,4,0,6,0,4,1,3,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,14,14,12,9,9,13,10,12,15,13,15,8,12,14,14,8,9,8,17,13,11,7,18,11,17,11,17,14,15,6,13,11,12,5,12,9,17,10,10,8,7,7,5,1,3,2,3,3,6,5,6,1,1,0,4,3,1,1,0,2,1,0,2,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727477,769,428,14,14,10,8,8,14,10,4,5,9,7,7,8,6,2,4,5,10,9,9,5,14,12,9,9,15,12,15,13,10,14,9,9,14,10,8,5,10,6,5,4,3,3,4,4,4,8,1,4,2,1,2,4,0,4,0,0,0,1,1,1,0,1,1,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,16,10,11,8,7,8,9,9,5,6,3,9,7,7,1,8,4,5,11,6,9,10,11,5,7,8,9,3,5,5,9,6,6,7,10,2,3,5,7,9,6,3,6,2,3,6,1,2,1,1,2,2,3,2,3,2,1,1,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727478,1749,888,33,28,20,26,17,16,20,20,16,18,16,7,14,9,10,14,9,15,17,27,30,23,36,30,28,32,34,27,32,20,9,22,13,8,25,16,11,14,7,17,11,9,8,9,4,3,6,6,4,8,4,5,5,3,1,1,4,1,0,1,1,1,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,36,34,23,27,19,34,20,15,23,17,19,16,13,8,13,11,12,15,17,24,19,34,19,24,34,23,39,26,17,17,17,16,11,15,17,11,11,16,13,4,5,3,7,3,6,4,4,7,5,3,3,2,5,3,4,3,0,1,1,0,1,0,1,1,1,1,1,0,1,0,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727479,3645,2048,68,54,60,29,63,39,50,38,34,35,34,39,26,28,17,23,32,46,47,46,47,66,69,74,64,77,39,55,54,47,50,51,65,44,36,42,37,34,25,31,23,19,17,20,7,13,12,8,9,14,8,5,6,7,5,5,5,4,11,1,7,1,3,3,4,4,1,2,2,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597,57,44,56,53,42,55,44,38,47,37,26,39,26,18,28,30,26,14,25,42,28,34,35,40,33,37,47,51,49,34,42,46,35,33,27,31,17,23,15,20,13,12,16,13,12,8,7,5,9,6,3,3,6,7,6,4,4,3,1,3,3,1,2,5,0,1,0,2,4,2,2,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727480,2214,1218,27,25,24,24,21,23,28,22,32,27,15,26,20,22,23,22,25,24,29,26,30,34,43,35,32,33,18,20,29,22,26,21,33,26,17,27,24,23,16,25,23,13,14,18,16,6,9,10,7,6,4,9,6,1,1,6,2,5,4,5,1,2,3,2,2,4,3,0,3,2,0,0,1,3,1,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,27,22,22,30,27,27,36,18,33,22,28,15,15,30,14,26,22,19,25,11,19,22,28,14,21,14,16,22,25,17,22,16,17,21,20,16,19,13,12,12,12,13,15,18,9,6,11,4,2,4,5,6,1,0,7,5,2,4,3,4,4,3,2,2,3,3,0,1,1,0,1,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727481,1165,636,17,15,19,16,14,15,21,18,15,11,10,12,15,11,10,6,13,12,8,13,6,9,9,5,13,24,17,18,12,12,11,12,13,18,13,13,14,16,12,11,9,4,10,5,6,7,8,4,4,2,4,3,3,5,2,2,4,1,2,2,2,2,0,3,3,0,1,1,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,18,15,15,14,13,9,24,15,11,11,12,15,11,14,10,10,6,11,10,8,10,8,9,13,12,13,6,8,12,13,12,4,20,6,14,6,5,10,6,10,8,4,5,7,6,3,2,4,3,2,1,5,1,1,3,3,0,2,2,2,0,2,1,0,0,0,2,1,3,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727482,708,427,12,12,9,8,6,4,17,1,5,4,2,2,2,5,3,4,10,6,8,10,23,15,19,24,18,18,18,10,15,13,11,3,5,8,9,4,8,5,7,7,2,5,7,6,2,1,2,4,2,2,1,0,3,0,3,5,2,0,0,1,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,7,13,7,8,3,6,7,3,5,5,4,4,4,3,7,3,3,9,12,7,9,15,5,9,4,8,10,6,6,12,6,6,3,2,5,4,0,8,3,5,6,3,3,2,0,2,2,0,1,2,4,2,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727483,359,198,3,6,3,4,4,3,4,2,3,3,1,2,1,1,1,1,2,3,9,5,4,5,4,6,5,5,9,10,7,6,7,7,3,9,7,6,5,0,5,1,0,4,3,1,1,1,2,1,0,0,0,0,0,2,0,0,4,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161,4,1,5,2,4,7,6,4,7,1,1,2,0,2,0,1,0,4,2,6,3,9,6,4,4,6,9,9,5,4,3,2,6,2,4,4,0,1,2,2,1,0,0,0,1,0,1,2,2,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727484,670,366,9,7,7,11,11,11,4,8,4,5,2,6,2,1,4,2,3,10,18,13,18,17,16,12,12,16,7,10,11,3,8,9,7,3,12,7,5,4,5,6,7,1,1,1,4,0,4,2,1,4,1,3,2,2,0,3,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,11,10,7,8,5,7,12,7,3,7,8,4,4,3,5,5,4,4,8,6,12,12,11,10,9,11,15,7,3,6,8,6,6,9,7,4,2,1,3,3,2,3,6,0,1,3,1,0,1,0,1,1,1,1,1,0,3,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727485,86,40,0,0,0,1,2,0,2,1,0,0,1,2,0,0,1,1,1,1,0,0,1,0,1,0,2,0,2,5,2,0,0,2,1,2,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,2,1,0,0,1,1,0,0,1,1,2,2,2,1,4,0,2,2,0,2,0,1,0,2,2,2,1,1,1,1,0,0,2,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
